FileNames,OrginalFileID,Labels,Class,Type
160.PNG,20151027105417,D,2,Train
1600.PNG,2016031719232612,N,3,Train
1601.PNG,2016031719232613,N,3,Test
1602.PNG,2016031719232614,N,3,Test
1603.PNG,2016031719232615,N,3,Train
1604.PNG,2016031719232616,N,3,Train
1605.PNG,2016031719232617,N,3,Train
1606.PNG,2016031719232618,N,3,Test
1607.PNG,2016031719232619,N,3,Train
1608.PNG,2016031719232620,N,3,Train
1609.PNG,2016031719232621,N,3,Test
161.PNG,20151027105446,D,2,Validation
1610.PNG,2016031719232622,N,3,Test
1611.PNG,2016031719232623,N,3,Train
1612.PNG,2016031719232624,N,3,Train
1613.PNG,2016031719232625,N,3,Train
1614.PNG,2016031719232626,N,3,Train
1615.PNG,2016031719232627,N,3,Train
1616.PNG,2016031719232628,N,3,Train
1617.PNG,2016031719232630,N,3,Train
1618.PNG,2016031719232631,N,3,Train
1619.PNG,2016031719232632,N,3,Train
162.PNG,20151027105452,D,2,Train
1620.PNG,2016031719232633,N,3,Train
1621.PNG,2016031719232634,N,3,Train
1622.PNG,2016031719232635,N,3,Train
1623.PNG,2016031719232636,N,3,Test
1624.PNG,2016031719232637,N,3,Train
1625.PNG,2016031719232638,N,3,Validation
1626.PNG,2016031719232639,N,3,Train
1627.PNG,2016031719232640,N,3,Train
1628.PNG,2016031719232641,N,3,Train
1629.PNG,2016031719225100,N,3,Train
163.PNG,20151027105507,D,2,Train
1630.PNG,2016031719225101,N,3,Validation
1631.PNG,2016031719225102,N,3,Train
1632.PNG,2016031719225103,N,3,Train
1633.PNG,2016031719225104,N,3,Test
1634.PNG,2016031719225105,N,3,Train
1635.PNG,2016031719225106,N,3,Train
1636.PNG,2016031719225107,N,3,Test
1637.PNG,2016031719225108,N,3,Train
1638.PNG,2016031719225109,N,3,Train
1639.PNG,2016031719225110,N,3,Train
164.PNG,20151027105516,D,2,Train
1640.PNG,2016031719225111,N,3,Train
1641.PNG,2016031719225112,N,3,Train
1642.PNG,2016031719225113,N,3,Validation
1643.PNG,2016031719225114,N,3,Train
1644.PNG,2016031719225115,N,3,Train
1645.PNG,2016031719225116,N,3,Test
1646.PNG,2016031719225117,N,3,Test
1647.PNG,2016031719225118,N,3,Train
1648.PNG,2016031719225119,N,3,Validation
1649.PNG,2016031719225120,N,3,Test
165.PNG,20151027105523,D,2,Train
1650.PNG,2016031719225121,N,3,Train
1651.PNG,2016031719225122,N,3,Train
1652.PNG,2016031719225123,N,3,Train
1653.PNG,2016031719225124,N,3,Train
1654.PNG,2016031719225125,N,3,Test
1655.PNG,2016031719225126,N,3,Test
1656.PNG,2016031719225127,N,3,Train
1657.PNG,2016031719225128,N,3,Train
1658.PNG,2016031719225129,N,3,Validation
1659.PNG,2016031719225130,N,3,Train
166.PNG,20151027105536,D,2,Train
1660.PNG,2016031719225131,N,3,Train
1661.PNG,2016031719225133,N,3,Train
1662.PNG,2016031719225134,N,3,Train
1663.PNG,2016031719225135,N,3,Train
1664.PNG,2016031719225136,N,3,Train
1665.PNG,2016031719225137,N,3,Train
1666.PNG,2016031719225138,N,3,Train
1667.PNG,2016031719225139,N,3,Test
1668.PNG,2016031719225140,N,3,Train
1669.PNG,2016031719225141,N,3,Validation
167.PNG,20151027105635,D,2,Train
1670.PNG,2016031719225142,N,3,Test
1671.PNG,2016031719222000,N,3,Train
1672.PNG,2016031719222001,N,3,Test
1673.PNG,2016031719222002,N,3,Train
1674.PNG,2016031719222003,N,3,Train
1675.PNG,2016031719222004,N,3,Train
1676.PNG,2016031719222005,N,3,Train
1677.PNG,2016031719222006,N,3,Train
1678.PNG,2016031719222007,N,3,Validation
1679.PNG,2016031719222008,N,3,Train
168.PNG,20151027105647,D,2,Test
1680.PNG,2016031719222009,N,3,Train
1681.PNG,2016031719222010,N,3,Train
1682.PNG,2016031719222011,N,3,Train
1683.PNG,2016031719222012,N,3,Validation
1684.PNG,2016031719222013,N,3,Train
1685.PNG,2016031719222014,N,3,Train
1686.PNG,2016031719222015,N,3,Test
1687.PNG,2016031719222016,N,3,Train
1688.PNG,2016031719222017,N,3,Train
1689.PNG,2016031719222018,N,3,Train
169.PNG,20151027105657,D,2,Test
1690.PNG,2016031719222019,N,3,Test
1691.PNG,2016031719222020,N,3,Train
1692.PNG,2016031719222021,N,3,Validation
1693.PNG,2016031719222022,N,3,Train
1694.PNG,2016031719222023,N,3,Train
1695.PNG,2016031719222024,N,3,Train
1696.PNG,2016031719222025,N,3,Train
1697.PNG,2016031719222026,N,3,Train
1698.PNG,2016031719222027,N,3,Train
1699.PNG,2016031719222028,N,3,Train
17.PNG,20150922134330,D,2,Train
170.PNG,20151027105829,D,2,Train
1700.PNG,2016031719222029,N,3,Train
1701.PNG,2016031719222030,N,3,Test
1702.PNG,2016031719222031,N,3,Train
1703.PNG,2016031719222132,N,3,Train
1704.PNG,2016031719222133,N,3,Train
1705.PNG,2016031719222134,N,3,Train
1706.PNG,2016031719222135,N,3,Train
1707.PNG,2016031719222136,N,3,Validation
1708.PNG,2016031719222137,N,3,Test
1709.PNG,2016031719222138,N,3,Train
171.PNG,20151027105835,D,2,Train
1710.PNG,2016031719222139,N,3,Train
1711.PNG,2016031719222140,N,3,Train
1712.PNG,2016031719222141,N,3,Test
1713.PNG,2016032418041300,I,0,Train
1714.PNG,2016032418041301,I,0,Train
1715.PNG,2016032418041302,I,0,Validation
1716.PNG,2016032418041304,I,0,Train
1717.PNG,2016032418041305,I,0,Train
1718.PNG,2016032418041306,I,0,Test
1719.PNG,2016032418041307,I,0,Train
172.PNG,20151027105841,D,2,Train
1720.PNG,2016032418041308,I,0,Test
1721.PNG,2016032418041309,I,0,Train
1722.PNG,2016032418041310,I,0,Train
1723.PNG,2016032418041311,I,0,Train
1724.PNG,2016032418041312,I,0,Train
1725.PNG,2016032418041313,I,0,Test
1726.PNG,2016032418041314,I,0,Test
1727.PNG,2016032418041315,I,0,Train
1728.PNG,2016032418041316,I,0,Train
1729.PNG,2016032418041317,I,0,Test
173.PNG,20150929140940,N,3,Train
1730.PNG,2016032418041318,I,0,Train
1731.PNG,2016032418041320,I,0,Train
1732.PNG,2016032418041321,I,0,Train
1733.PNG,2016032418041322,I,0,Train
1734.PNG,2016032418041323,I,0,Train
1735.PNG,2016032418041324,I,0,Train
1736.PNG,2016032418041325,I,0,Train
1737.PNG,2016032418041326,I,0,Validation
1738.PNG,2016032418041327,I,0,Train
1739.PNG,2016032418041328,I,0,Validation
174.PNG,20150929140945,N,3,Train
1740.PNG,2016032418041329,I,0,Train
1741.PNG,2016032418041330,I,0,Train
1742.PNG,2016032418041332,I,0,Train
1743.PNG,2016032418041334,I,0,Train
1744.PNG,2016032418041335,I,0,Train
1745.PNG,2016032418041336,I,0,Train
1746.PNG,2016032418041337,I,0,Test
1747.PNG,2016032418041338,I,0,Train
1748.PNG,2016032418041339,I,0,Test
1749.PNG,2016032418041340,I,0,Test
175.PNG,20150929140949,N,3,Validation
1750.PNG,2016032418041341,I,0,Train
1751.PNG,2016032418041342,I,0,Train
1752.PNG,2016032418041343,I,0,Validation
1753.PNG,2016032418041344,I,0,Train
1754.PNG,2016032418041345,I,0,Test
1755.PNG,2016032418044800,N,3,Train
1756.PNG,2016032418044801,N,3,Train
1757.PNG,2016032418044802,N,3,Test
1758.PNG,2016032418044803,N,3,Train
1759.PNG,2016032418044804,N,3,Train
176.PNG,20150929140956,N,3,Test
1760.PNG,2016032418044805,N,3,Train
1761.PNG,2016032418044806,N,3,Train
1762.PNG,2016032418044807,N,3,Train
1763.PNG,2016032418044808,N,3,Train
1764.PNG,2016032418044809,N,3,Train
1765.PNG,2016032418044810,N,3,Train
1766.PNG,2016032418044811,N,3,Test
1767.PNG,2016032418044812,N,3,Validation
1768.PNG,2016032418044813,N,3,Train
1769.PNG,2016032418044814,N,3,Train
177.PNG,20150929141000,N,3,Validation
1770.PNG,2016032418044815,N,3,Test
1771.PNG,2016032418044816,N,3,Train
1772.PNG,2016032418044817,N,3,Train
1773.PNG,2016032418044818,N,3,Train
1774.PNG,2016032418044819,N,3,Test
1775.PNG,2016032418044820,N,3,Test
1776.PNG,2016032418044821,N,3,Train
1777.PNG,2016032418044822,N,3,Train
1778.PNG,2016032418044823,N,3,Train
1779.PNG,2016032418044824,N,3,Train
178.PNG,20150929141005,N,3,Train
1780.PNG,2016032418044825,N,3,Train
1781.PNG,2016032418044826,N,3,Train
1782.PNG,2016032418044827,N,3,Train
1783.PNG,2016032418044828,N,3,Train
1784.PNG,2016032418044829,N,3,Train
1785.PNG,2016032418044831,N,3,Train
1786.PNG,2016032418044832,N,3,Train
1787.PNG,2016032418044833,N,3,Train
1788.PNG,2016032418044834,N,3,Train
1789.PNG,2016032418044835,N,3,Test
179.PNG,20150929141038,N,3,Test
1790.PNG,2016032418044836,N,3,Test
1791.PNG,2016032418044837,N,3,Test
1792.PNG,2016032418044838,N,3,Train
1793.PNG,2016032418044839,N,3,Train
1794.PNG,2016032418044840,N,3,Train
1795.PNG,2016032418044841,N,3,Train
1796.PNG,2016032418044842,N,3,Test
1797.PNG,2016032418052100,N,3,Train
1798.PNG,2016032418052101,N,3,Train
1799.PNG,2016032418052102,N,3,Train
18.PNG,20150922134335,D,2,Train
180.PNG,20150929141047,N,3,Train
1800.PNG,2016032418052103,N,3,Train
1801.PNG,2016032418052104,N,3,Train
1802.PNG,2016032418052105,N,3,Test
1803.PNG,2016032418052106,N,3,Train
1804.PNG,2016032418052107,N,3,Test
1805.PNG,2016032418052108,N,3,Train
1806.PNG,2016032418052109,N,3,Validation
1807.PNG,2016032418052110,N,3,Train
1808.PNG,2016032418052111,N,3,Train
1809.PNG,2016032418052112,N,3,Train
181.PNG,20150929141043,N,3,Validation
1810.PNG,2016032418052113,N,3,Train
1811.PNG,2016032418052114,N,3,Train
1812.PNG,2016032418052115,N,3,Train
1813.PNG,2016032418052116,N,3,Train
1814.PNG,2016032418052117,N,3,Validation
1815.PNG,2016032418052118,N,3,Train
1816.PNG,2016032418052119,N,3,Train
1817.PNG,2016032418052120,N,3,Train
1818.PNG,2016032418052121,N,3,Train
1819.PNG,2016032418052122,N,3,Train
182.PNG,20150929141109,N,3,Train
1820.PNG,2016032418052123,N,3,Train
1821.PNG,2016032418052124,N,3,Test
1822.PNG,2016032418052125,N,3,Train
1823.PNG,2016032418052126,N,3,Test
1824.PNG,2016032418052127,N,3,Train
1825.PNG,2016032418052128,N,3,Train
1826.PNG,2016032418052129,N,3,Test
1827.PNG,2016032418052130,N,3,Train
1828.PNG,2016032418052132,N,3,Train
1829.PNG,2016032418052133,N,3,Train
183.PNG,20150929141114,N,3,Train
1830.PNG,2016032418052134,N,3,Train
1831.PNG,2016032418052135,N,3,Train
1832.PNG,2016032418052136,N,3,Train
1833.PNG,2016032418052137,N,3,Test
1834.PNG,2016032418052138,N,3,Test
1835.PNG,2016032418052139,N,3,Train
1836.PNG,2016032418052140,N,3,Validation
1837.PNG,2016032418052141,N,3,Validation
1838.PNG,2016032418052142,N,3,Train
1839.PNG,2016032418065000,N,3,Train
184.PNG,20150929141119,N,3,Test
1840.PNG,2016032418065001,N,3,Train
1841.PNG,2016032418065002,N,3,Train
1842.PNG,2016032418065003,N,3,Validation
1843.PNG,2016032418065004,N,3,Test
1844.PNG,2016032418065005,N,3,Train
1845.PNG,2016032418065006,N,3,Train
1846.PNG,2016032418065007,N,3,Train
1847.PNG,2016032418065008,N,3,Train
1848.PNG,2016032418065009,N,3,Train
1849.PNG,2016032418065010,N,3,Train
185.PNG,20150929141242,N,3,Train
1850.PNG,2016032418065011,N,3,Train
1851.PNG,2016032418065012,N,3,Test
1852.PNG,2016032418065013,N,3,Test
1853.PNG,2016032418065014,N,3,Test
1854.PNG,2016032418065015,N,3,Train
1855.PNG,2016032418065016,N,3,Train
1856.PNG,2016032418065017,N,3,Test
1857.PNG,2016032418065018,N,3,Train
1858.PNG,2016032418065019,N,3,Train
1859.PNG,2016032418065020,N,3,Test
186.PNG,20150929141247,N,3,Validation
1860.PNG,2016032418065021,N,3,Train
1861.PNG,2016032418065022,N,3,Train
1862.PNG,2016032418065023,N,3,Train
1863.PNG,2016032418065024,N,3,Train
1864.PNG,2016032418065025,N,3,Test
1865.PNG,2016032418065026,N,3,Train
1866.PNG,2016032418065027,N,3,Train
1867.PNG,2016032418065028,N,3,Train
1868.PNG,2016032418065029,N,3,Validation
1869.PNG,2016032418065030,N,3,Train
187.PNG,20150929141252,N,3,Test
1870.PNG,2016032418065031,N,3,Test
1871.PNG,2016032418065032,N,3,Train
1872.PNG,2016032418065033,N,3,Train
1873.PNG,2016032418065034,N,3,Test
1874.PNG,2016032418065035,N,3,Train
1875.PNG,2016032810561300,D,2,Train
1876.PNG,2016032810561301,D,2,Train
1877.PNG,2016032810561302,D,2,Train
1878.PNG,2016032810561303,D,2,Test
1879.PNG,2016032810561304,D,2,Train
188.PNG,20150929141341,N,3,Train
1880.PNG,2016032810561305,D,2,Test
1881.PNG,2016032810561306,D,2,Train
1882.PNG,2016032810561307,D,2,Train
1883.PNG,2016032810561308,D,2,Train
1884.PNG,2016032810561309,D,2,Train
1885.PNG,2016032810561310,D,2,Train
1886.PNG,2016032810561311,D,2,Train
1887.PNG,2016032810561312,D,2,Train
1888.PNG,2016032810561313,D,2,Train
1889.PNG,2016032810561314,D,2,Train
189.PNG,20150929141346,N,3,Train
1890.PNG,2016032810561315,D,2,Test
1891.PNG,2016032810561316,D,2,Test
1892.PNG,2016032810561317,D,2,Train
1893.PNG,2016032810561318,D,2,Train
1894.PNG,2016032810561319,D,2,Train
1895.PNG,2016032810561320,D,2,Train
1896.PNG,2016032810561321,D,2,Train
1897.PNG,2016032810561322,D,2,Train
1898.PNG,2016032810561323,D,2,Train
1899.PNG,2016032810561324,D,2,Train
19.PNG,20150922134405,D,2,Test
190.PNG,20150929141350,N,3,Train
1900.PNG,2016032810561325,D,2,Train
1901.PNG,2016032810561326,D,2,Train
1902.PNG,2016032810561327,D,2,Train
1903.PNG,2016032810561328,D,2,Validation
1904.PNG,2016032810561330,D,2,Train
1905.PNG,2016032810561331,D,2,Test
1906.PNG,2016032810561332,D,2,Train
1907.PNG,2016032810561333,D,2,Train
1908.PNG,2016032810561334,D,2,Train
1909.PNG,2016032810561336,D,2,Test
191.PNG,20150929141423,N,3,Train
1910.PNG,2016032810561337,D,2,Train
1911.PNG,2016032810561338,D,2,Validation
1912.PNG,2016032810561339,D,2,Train
1913.PNG,2016032810561341,D,2,Train
1914.PNG,2016032810561342,D,2,Train
1915.PNG,2016032810590200,I,0,Train
1916.PNG,2016032810590201,I,0,Train
1917.PNG,2016032810590202,I,0,Train
1918.PNG,2016032810590203,I,0,Train
1919.PNG,2016032810590204,I,0,Test
192.PNG,20150929141428,N,3,Validation
1920.PNG,2016032810590205,I,0,Train
1921.PNG,2016032810590206,I,0,Train
1922.PNG,2016032810590207,I,0,Train
1923.PNG,2016032810590208,I,0,Train
1924.PNG,2016032810590209,I,0,Train
1925.PNG,2016032810590210,I,0,Train
1926.PNG,2016032810590211,I,0,Validation
1927.PNG,2016032810590212,I,0,Train
1928.PNG,2016032810590213,I,0,Train
1929.PNG,2016032810590214,I,0,Validation
193.PNG,20150929141433,N,3,Train
1930.PNG,2016032810590215,I,0,Test
1931.PNG,2016032810590216,I,0,Train
1932.PNG,2016032810590217,I,0,Validation
1933.PNG,2016032810590218,I,0,Validation
1934.PNG,2016032810590219,I,0,Train
1935.PNG,2016032810590220,I,0,Train
1936.PNG,2016032810590221,I,0,Train
1937.PNG,2016032810590222,I,0,Test
1938.PNG,2016032810590223,I,0,Train
1939.PNG,2016032810590224,I,0,Train
194.PNG,20150929141438,N,3,Test
1940.PNG,2016032810590225,I,0,Train
1941.PNG,2016032810590226,I,0,Train
1942.PNG,2016032810590227,I,0,Train
1943.PNG,2016032810590228,I,0,Train
1944.PNG,2016032810590229,I,0,Train
1945.PNG,2016032810590230,I,0,Train
1946.PNG,2016032810590231,I,0,Train
1947.PNG,2016032810590232,I,0,Train
1948.PNG,2016032810590233,I,0,Test
1949.PNG,2016032810590234,I,0,Train
195.PNG,20150929141442,N,3,Train
1950.PNG,2016032810590235,I,0,Validation
1951.PNG,2016032810590236,I,0,Train
1952.PNG,2016032810590237,I,0,Train
1953.PNG,2016032810590238,I,0,Test
1954.PNG,2016032810590239,I,0,Train
1955.PNG,2016032810590240,I,0,Test
1956.PNG,2016032810590241,I,0,Train
1957.PNG,2016032810582400,I,0,Train
1958.PNG,2016032810582401,I,0,Train
1959.PNG,2016032810582402,I,0,Train
196.PNG,20150929141446,N,3,Train
1960.PNG,2016032810582403,I,0,Train
1961.PNG,2016032810582404,I,0,Train
1962.PNG,2016032810582405,I,0,Train
1963.PNG,2016032810582406,I,0,Train
1964.PNG,2016032810582407,I,0,Train
1965.PNG,2016032810582408,I,0,Train
1966.PNG,2016032810582409,I,0,Train
1967.PNG,2016032810582511,I,0,Test
1968.PNG,2016032810582512,I,0,Train
1969.PNG,2016032810582513,I,0,Validation
197.PNG,20150929141503,N,3,Train
1970.PNG,2016032810582514,I,0,Test
1971.PNG,2016032810582515,I,0,Train
1972.PNG,2016032810582516,I,0,Train
1973.PNG,2016032810582517,I,0,Validation
1974.PNG,2016032810582518,I,0,Test
1975.PNG,2016032810582519,I,0,Train
1976.PNG,2016032810582520,I,0,Train
1977.PNG,2016032810582521,I,0,Test
1978.PNG,2016032810582522,I,0,Validation
1979.PNG,2016032810582523,I,0,Train
198.PNG,20150929141506,N,3,Train
1980.PNG,2016032810582524,I,0,Train
1981.PNG,2016032810582525,I,0,Train
1982.PNG,2016032810582526,I,0,Train
1983.PNG,2016032810582527,I,0,Test
1984.PNG,2016032810582528,I,0,Train
1985.PNG,2016032810582529,I,0,Train
1986.PNG,2016032810582530,I,0,Train
1987.PNG,2016032810582531,I,0,Train
1988.PNG,2016032810582532,I,0,Test
1989.PNG,2016032810582533,I,0,Train
199.PNG,20150929141510,N,3,Train
1990.PNG,2016032810582534,I,0,Train
1991.PNG,2016032810582535,I,0,Train
1992.PNG,2016032810582536,I,0,Test
1993.PNG,2016032810582537,I,0,Train
1994.PNG,2016032810582538,I,0,Test
1995.PNG,2016032810564900,I,0,Train
1996.PNG,2016032810564901,I,0,Test
1997.PNG,2016032810564902,I,0,Train
1998.PNG,2016032810564903,I,0,Train
1999.PNG,2016032810564904,I,0,Train
2.PNG,20150922134033,D,2,Train
20.PNG,20150922134416,D,2,Train
200.PNG,20150929141739,N,3,Train
2000.PNG,2016032810564905,I,0,Validation
2001.PNG,2016032810564906,I,0,Train
2002.PNG,2016032810564907,I,0,Train
2003.PNG,2016032810564908,I,0,Train
2004.PNG,2016032810564909,I,0,Test
2005.PNG,2016032810564910,I,0,Train
2006.PNG,2016032810564911,I,0,Train
2007.PNG,2016032810564912,I,0,Train
2008.PNG,2016032810564913,I,0,Test
2009.PNG,2016032810564914,I,0,Train
201.PNG,20150929141743,N,3,Validation
2010.PNG,2016032810564915,I,0,Train
2011.PNG,2016032810564916,I,0,Train
2012.PNG,2016032810564917,I,0,Train
2013.PNG,2016032810564918,I,0,Test
2014.PNG,2016032810564919,I,0,Train
2015.PNG,2016032810564920,I,0,Test
2016.PNG,2016032810564921,I,0,Train
2017.PNG,2016032810564922,I,0,Test
2018.PNG,2016032810564923,I,0,Train
2019.PNG,2016032810564924,I,0,Train
202.PNG,20150929141753,N,3,Train
2020.PNG,2016032810564927,I,0,Train
2021.PNG,2016032810564928,I,0,Test
2022.PNG,2016032810564929,I,0,Train
2023.PNG,2016032810564930,I,0,Train
2024.PNG,2016032810564931,I,0,Train
2025.PNG,2016032810564932,I,0,Test
2026.PNG,2016032810564933,I,0,Train
2027.PNG,2016032810564934,I,0,Test
2028.PNG,2016032810564936,I,0,Validation
2029.PNG,2016032810564937,I,0,Test
203.PNG,20150929141817,N,3,Train
2030.PNG,2016032810564938,I,0,Validation
2031.PNG,2016032810564939,I,0,Train
2032.PNG,2016032810564940,I,0,Train
2033.PNG,2016032810564941,I,0,Train
2034.PNG,2016032810564942,I,0,Test
2035.PNG,2016032810564943,I,0,Test
2036.PNG,2016032810564944,I,0,Train
2037.PNG,2016032810564945,I,0,Test
2038.PNG,2016032810572700,I,0,Test
2039.PNG,2016032810572701,I,0,Train
204.PNG,20150929141821,N,3,Train
2040.PNG,2016032810572702,I,0,Train
2041.PNG,2016032810572703,I,0,Train
2042.PNG,2016032810572704,I,0,Train
2043.PNG,2016032810572705,I,0,Train
2044.PNG,2016032810572706,I,0,Test
2045.PNG,2016032810572707,I,0,Validation
2046.PNG,2016032810572708,I,0,Train
2047.PNG,2016032810572709,I,0,Train
2048.PNG,2016032810572710,I,0,Train
2049.PNG,2016032810572711,I,0,Train
205.PNG,20150929141830,N,3,Test
2050.PNG,2016032810572712,I,0,Train
2051.PNG,2016032810572713,I,0,Train
2052.PNG,2016032810572714,I,0,Train
2053.PNG,2016032810572715,I,0,Train
2054.PNG,2016032810572716,I,0,Test
2055.PNG,2016032810572717,I,0,Train
2056.PNG,2016032810572718,I,0,Train
2057.PNG,2016032810572719,I,0,Train
2058.PNG,2016032810572720,I,0,Train
2059.PNG,2016032810572721,I,0,Train
206.PNG,20150929141913,N,3,Train
2060.PNG,2016032810572722,I,0,Validation
2061.PNG,2016032810572723,I,0,Train
2062.PNG,2016032810572724,I,0,Train
2063.PNG,2016032810572725,I,0,Train
2064.PNG,2016032810572726,I,0,Train
2065.PNG,2016032810572727,I,0,Train
2066.PNG,2016032810572728,I,0,Validation
2067.PNG,2016032810572729,I,0,Train
2068.PNG,2016032810572730,I,0,Train
2069.PNG,2016032810572731,I,0,Validation
207.PNG,20150929141919,N,3,Train
2070.PNG,2016032810572732,I,0,Train
2071.PNG,2016032810572733,I,0,Train
2072.PNG,2016032810572734,I,0,Validation
2073.PNG,2016032810572735,I,0,Train
2074.PNG,2016032810572736,I,0,Train
2075.PNG,2016032810572737,I,0,Train
2076.PNG,2016032810572738,I,0,Train
2077.PNG,2016032810572739,I,0,Validation
2078.PNG,2016032810572740,I,0,Train
2079.PNG,2016032810572741,I,0,Test
208.PNG,20150929142012,N,3,Train
2080.PNG,2016032810572742,I,0,Train
2081.PNG,2016033019180900,I,0,Train
2082.PNG,2016033019180901,I,0,Train
2083.PNG,2016033019180902,I,0,Train
2084.PNG,2016033019180903,I,0,Train
2085.PNG,2016033019180904,I,0,Train
2086.PNG,2016033019180905,I,0,Test
2087.PNG,2016033019180906,I,0,Train
2088.PNG,2016033019180907,I,0,Train
2089.PNG,2016033019180908,I,0,Train
209.PNG,20150929142016,N,3,Train
2090.PNG,2016033019180909,I,0,Train
2091.PNG,2016033019180910,I,0,Train
2092.PNG,2016033019180911,I,0,Train
2093.PNG,2016033019180912,I,0,Test
2094.PNG,2016033019180913,I,0,Train
2095.PNG,2016033019180914,I,0,Test
2096.PNG,2016033019180915,I,0,Train
2097.PNG,2016033019180916,I,0,Train
2098.PNG,2016033019180917,I,0,Train
2099.PNG,2016033019180918,I,0,Train
21.PNG,20150922134421,D,2,Train
210.PNG,20150929142021,N,3,Train
2100.PNG,2016033019180919,I,0,Test
2101.PNG,2016033019180920,I,0,Train
2102.PNG,2016033019180921,I,0,Train
2103.PNG,2016033019180922,I,0,Train
2104.PNG,2016033019180923,I,0,Train
2105.PNG,2016033019180924,I,0,Train
2106.PNG,2016033019180925,I,0,Train
2107.PNG,2016033019180926,I,0,Test
2108.PNG,2016033019180927,I,0,Train
2109.PNG,2016033019180928,I,0,Train
211.PNG,20150929142105,N,3,Train
2110.PNG,2016033019181029,I,0,Train
2111.PNG,2016033019181030,I,0,Train
2112.PNG,2016033019181031,I,0,Test
2113.PNG,2016033019181032,I,0,Train
2114.PNG,2016033019181033,I,0,Train
2115.PNG,2016033019181034,I,0,Train
2116.PNG,2016033019181035,I,0,Train
2117.PNG,2016033019181036,I,0,Validation
2118.PNG,2016033019181037,I,0,Test
2119.PNG,2016033019181038,I,0,Train
212.PNG,20150929142110,N,3,Train
2120.PNG,2016033019181039,I,0,Train
2121.PNG,2016033019181040,I,0,Test
2122.PNG,2016033019181041,I,0,Train
2123.PNG,2016033114291100,D,2,Test
2124.PNG,2016033114291101,D,2,Train
2125.PNG,2016033114291102,D,2,Test
2126.PNG,2016033114291103,D,2,Test
2127.PNG,2016033114291104,D,2,Train
2128.PNG,2016033114291105,D,2,Train
2129.PNG,2016033114291106,D,2,Train
213.PNG,20150929142115,N,3,Train
2130.PNG,2016033114291107,D,2,Train
2131.PNG,2016033114291108,D,2,Test
2132.PNG,2016033114291109,D,2,Test
2133.PNG,2016033114291110,D,2,Train
2134.PNG,2016033114291111,D,2,Train
2135.PNG,2016033114291112,D,2,Validation
2136.PNG,2016033114291113,D,2,Train
2137.PNG,2016033114291114,D,2,Test
2138.PNG,2016033114291115,D,2,Train
2139.PNG,2016033114291116,D,2,Train
214.PNG,20150929142158,N,3,Test
2140.PNG,2016033114291117,D,2,Test
2141.PNG,2016033114291118,D,2,Train
2142.PNG,2016033114291119,D,2,Test
2143.PNG,2016033114291120,D,2,Train
2144.PNG,2016033114291121,D,2,Test
2145.PNG,2016033114291122,D,2,Train
2146.PNG,2016033114291123,D,2,Test
2147.PNG,2016033114291124,D,2,Validation
2148.PNG,2016033114291125,D,2,Train
2149.PNG,2016033114291126,D,2,Train
215.PNG,20150929142202,N,3,Train
2150.PNG,2016033114291127,D,2,Train
2151.PNG,2016033114291128,D,2,Train
2152.PNG,2016033114291129,D,2,Train
2153.PNG,2016033114291130,D,2,Train
2154.PNG,2016033114291131,D,2,Test
2155.PNG,2016033114291132,D,2,Train
2156.PNG,2016033114291133,D,2,Train
2157.PNG,2016033114291134,D,2,Train
2158.PNG,2016033114291135,D,2,Test
2159.PNG,2016033114291136,D,2,Train
216.PNG,20150929142206,N,3,Validation
2160.PNG,2016033114291137,D,2,Test
2161.PNG,2016033114291138,D,2,Train
2162.PNG,2016033114291139,D,2,Test
2163.PNG,2016033114291140,D,2,Train
2164.PNG,2016033114291141,D,2,Test
2165.PNG,2016051112435042,I,0,Train
2166.PNG,2016051112435041,I,0,Train
2167.PNG,2016051112435040,I,0,Test
2168.PNG,2016051112435039,I,0,Train
2169.PNG,2016051112435038,I,0,Train
217.PNG,20150929142239,N,3,Train
2170.PNG,2016051112435037,I,0,Train
2171.PNG,2016051112435036,I,0,Train
2172.PNG,2016051112435035,I,0,Test
2173.PNG,2016051112435034,I,0,Train
2174.PNG,2016051112435033,I,0,Test
2175.PNG,2016051112435032,I,0,Test
2176.PNG,2016051112435031,I,0,Train
2177.PNG,2016051112435030,I,0,Train
2178.PNG,2016051112435029,I,0,Train
2179.PNG,2016051112435028,I,0,Train
218.PNG,20150929142244,N,3,Train
2180.PNG,2016051112435027,I,0,Test
2181.PNG,2016051112435026,I,0,Train
2182.PNG,2016051112435025,I,0,Train
2183.PNG,2016051112435024,I,0,Test
2184.PNG,2016051112435023,I,0,Test
2185.PNG,2016051112435022,I,0,Train
2186.PNG,2016051112435021,I,0,Train
2187.PNG,2016051112435020,I,0,Train
2188.PNG,2016051112435019,I,0,Test
2189.PNG,2016051112435018,I,0,Test
219.PNG,20150929143418,N,3,Train
2190.PNG,2016051112435017,I,0,Train
2191.PNG,2016051112435016,I,0,Train
2192.PNG,2016051112435015,I,0,Train
2193.PNG,2016051112435014,I,0,Validation
2194.PNG,2016051112435013,I,0,Train
2195.PNG,2016051112435012,I,0,Validation
2196.PNG,2016051112435011,I,0,Train
2197.PNG,2016051112435010,I,0,Train
2198.PNG,2016051112435009,I,0,Train
2199.PNG,2016051112435008,I,0,Train
22.PNG,20150922134441,D,2,Train
220.PNG,20150929143455,N,3,Validation
2200.PNG,2016051112435007,I,0,Train
